path,participant_id,sequence_id,sign
train_landmark_files/28656/3688860540.parquet,28656,3688860540,after
train_landmark_files/16069/3688879291.parquet,16069,3688879291,orange
train_landmark_files/32319/3688892640.parquet,32319,3688892640,quiet
train_landmark_files/28656/3688894135.parquet,28656,3688894135,stairs
train_landmark_files/32319/3688926826.parquet,32319,3688926826,shoe
train_landmark_files/36257/3689014121.parquet,36257,3689014121,story
train_landmark_files/61333/3689035761.parquet,61333,3689035761,cut
train_landmark_files/27610/3689040895.parquet,27610,3689040895,make
train_landmark_files/2044/3689113790.parquet,2044,3689113790,head
train_landmark_files/16069/3689160666.parquet,16069,3689160666,pizza
train_landmark_files/2044/3689350919.parquet,2044,3689350919,carrot
train_landmark_files/29302/3689357496.parquet,29302,3689357496,brother
train_landmark_files/28656/3689422559.parquet,28656,3689422559,carrot
train_landmark_files/36257/368944377.parquet,36257,368944377,bad
train_landmark_files/49445/3689492300.parquet,49445,3689492300,closet
train_landmark_files/30680/3689541301.parquet,30680,3689541301,morning
train_landmark_files/53618/368956391.parquet,53618,368956391,cat
train_landmark_files/30680/368957890.parquet,30680,368957890,have
train_landmark_files/4718/3689588577.parquet,4718,3689588577,stairs
train_landmark_files/34503/3689648739.parquet,34503,3689648739,why
train_landmark_files/29302/3689685240.parquet,29302,3689685240,yourself
train_landmark_files/28656/3689694301.parquet,28656,3689694301,mad
train_landmark_files/61333/3689754771.parquet,61333,3689754771,pencil
train_landmark_files/26734/3689756637.parquet,26734,3689756637,lamp
train_landmark_files/62590/3689795744.parquet,62590,3689795744,fall
train_landmark_files/25571/368979959.parquet,25571,368979959,first
train_landmark_files/55372/3689810261.parquet,55372,3689810261,fast
train_landmark_files/49445/3689821426.parquet,49445,3689821426,mom
train_landmark_files/37779/3689911218.parquet,37779,3689911218,airplane
train_landmark_files/49445/3689913993.parquet,49445,3689913993,food
train_landmark_files/30680/3689977621.parquet,30680,3689977621,glasswindow
train_landmark_files/62590/3690035875.parquet,62590,3690035875,brown
train_landmark_files/37055/3690044361.parquet,37055,3690044361,frenchfries
train_landmark_files/53618/3690051091.parquet,53618,3690051091,before
train_landmark_files/26734/369006222.parquet,26734,369006222,frenchfries
train_landmark_files/62590/3690126182.parquet,62590,3690126182,clown
train_landmark_files/28656/3690145319.parquet,28656,3690145319,sad
train_landmark_files/53618/3690148341.parquet,53618,3690148341,wait
train_landmark_files/26734/3690208456.parquet,26734,3690208456,TV
train_landmark_files/27610/3690245245.parquet,27610,3690245245,sad
train_landmark_files/27610/3690314889.parquet,27610,3690314889,pajamas
train_landmark_files/32319/3690323090.parquet,32319,3690323090,jeans
train_landmark_files/16069/3690331617.parquet,16069,3690331617,first
train_landmark_files/55372/3690346916.parquet,55372,3690346916,home
train_landmark_files/37055/3690359199.parquet,37055,3690359199,listen
train_landmark_files/16069/369040954.parquet,16069,369040954,go
train_landmark_files/30680/3690465732.parquet,30680,3690465732,icecream
train_landmark_files/32319/3690524555.parquet,32319,3690524555,balloon
train_landmark_files/2044/3690558296.parquet,2044,3690558296,pencil
train_landmark_files/37055/3690563061.parquet,37055,3690563061,mouse
train_landmark_files/16069/3690591488.parquet,16069,3690591488,all
train_landmark_files/34503/3690661607.parquet,34503,3690661607,toy
train_landmark_files/18796/3690683638.parquet,18796,3690683638,rain
train_landmark_files/32319/3690692086.parquet,32319,3690692086,grandma
train_landmark_files/55372/3690704022.parquet,55372,3690704022,girl
train_landmark_files/36257/3690708955.parquet,36257,3690708955,boy
train_landmark_files/49445/3690709077.parquet,49445,3690709077,tongue
train_landmark_files/37779/3690743884.parquet,37779,3690743884,car
train_landmark_files/27610/3690764551.parquet,27610,3690764551,drink
train_landmark_files/26734/3690771628.parquet,26734,3690771628,food
train_landmark_files/30680/3690846783.parquet,30680,3690846783,after
train_landmark_files/36257/3690888753.parquet,36257,3690888753,up
train_landmark_files/28656/3690895063.parquet,28656,3690895063,grandma
train_landmark_files/28656/3690905269.parquet,28656,3690905269,car
train_landmark_files/28656/3690921873.parquet,28656,3690921873,all
train_landmark_files/29302/3690956369.parquet,29302,3690956369,shhh
train_landmark_files/28656/3690975668.parquet,28656,3690975668,closet
train_landmark_files/53618/369098613.parquet,53618,369098613,wake
train_landmark_files/62590/3690999692.parquet,62590,3690999692,for
train_landmark_files/32319/3691050741.parquet,32319,3691050741,bad
train_landmark_files/2044/3691098163.parquet,2044,3691098163,thirsty
train_landmark_files/16069/3691111054.parquet,16069,3691111054,milk
train_landmark_files/62590/3691210902.parquet,62590,3691210902,before
train_landmark_files/34503/3691219128.parquet,34503,3691219128,cut
train_landmark_files/37055/3691232455.parquet,37055,3691232455,mom
train_landmark_files/26734/3691272250.parquet,26734,3691272250,open
train_landmark_files/22343/3691272613.parquet,22343,3691272613,old
train_landmark_files/2044/3691335871.parquet,2044,3691335871,moon
train_landmark_files/22343/3691419497.parquet,22343,3691419497,clown
train_landmark_files/36257/3691477827.parquet,36257,3691477827,read
train_landmark_files/37779/3691524002.parquet,37779,3691524002,not
train_landmark_files/61333/369155159.parquet,61333,369155159,nap
train_landmark_files/4718/3691651080.parquet,4718,3691651080,vacuum
train_landmark_files/37779/369167258.parquet,37779,369167258,donkey
train_landmark_files/29302/3691685259.parquet,29302,3691685259,talk
train_landmark_files/61333/3691726438.parquet,61333,3691726438,high
train_landmark_files/30680/3691770804.parquet,30680,3691770804,like
train_landmark_files/2044/3691803753.parquet,2044,3691803753,child
train_landmark_files/34503/3691808702.parquet,34503,3691808702,flag
train_landmark_files/16069/3691916779.parquet,16069,3691916779,TV
train_landmark_files/18796/3691923475.parquet,18796,3691923475,cheek
train_landmark_files/18796/3691966083.parquet,18796,3691966083,napkin
train_landmark_files/26734/3692120016.parquet,26734,3692120016,icecream
train_landmark_files/49445/3692140872.parquet,49445,3692140872,on
train_landmark_files/61333/3692178646.parquet,61333,3692178646,closet
train_landmark_files/55372/3692213842.parquet,55372,3692213842,bad
train_landmark_files/34503/3692217942.parquet,34503,3692217942,jacket
train_landmark_files/37055/3692342660.parquet,37055,3692342660,hot
train_landmark_files/37779/3692347045.parquet,37779,3692347045,stay
train_landmark_files/37055/3692352160.parquet,37055,3692352160,mouse
train_landmark_files/28656/3692354916.parquet,28656,3692354916,ride
train_landmark_files/37055/3692365421.parquet,37055,3692365421,brother
train_landmark_files/49445/3692422741.parquet,49445,3692422741,weus
train_landmark_files/25571/3692445346.parquet,25571,3692445346,talk
train_landmark_files/36257/3692452477.parquet,36257,3692452477,blue
train_landmark_files/25571/3692526875.parquet,25571,3692526875,bad
train_landmark_files/27610/3692548341.parquet,27610,3692548341,make
train_landmark_files/30680/3692594576.parquet,30680,3692594576,haveto
train_landmark_files/61333/3692682578.parquet,61333,3692682578,touch
train_landmark_files/28656/3692691681.parquet,28656,3692691681,smile
train_landmark_files/62590/3692714224.parquet,62590,3692714224,wolf
train_landmark_files/22343/3692740830.parquet,22343,3692740830,gift
train_landmark_files/53618/3692756245.parquet,53618,3692756245,make
train_landmark_files/16069/3692854698.parquet,16069,3692854698,drawer
train_landmark_files/53618/3693041740.parquet,53618,3693041740,black
train_landmark_files/28656/3693048514.parquet,28656,3693048514,mitten
train_landmark_files/25571/3693062902.parquet,25571,3693062902,owl
train_landmark_files/32319/3693077033.parquet,32319,3693077033,child
train_landmark_files/26734/3693087718.parquet,26734,3693087718,kitty
train_landmark_files/37779/3693111600.parquet,37779,3693111600,tomorrow
train_landmark_files/27610/3693116971.parquet,27610,3693116971,please
train_landmark_files/37779/3693189228.parquet,37779,3693189228,airplane
train_landmark_files/37055/3693232371.parquet,37055,3693232371,down
train_landmark_files/49445/3693249544.parquet,49445,3693249544,open
train_landmark_files/37779/3693253447.parquet,37779,3693253447,empty
train_landmark_files/55372/3693394492.parquet,55372,3693394492,read
train_landmark_files/37055/3693447465.parquet,37055,3693447465,hear
train_landmark_files/37055/3693459136.parquet,37055,3693459136,loud
train_landmark_files/34503/3693464036.parquet,34503,3693464036,pretty
train_landmark_files/32319/3693476606.parquet,32319,3693476606,cow
train_landmark_files/4718/3693504601.parquet,4718,3693504601,grandma
train_landmark_files/55372/3693518330.parquet,55372,3693518330,dad
train_landmark_files/36257/3693527363.parquet,36257,3693527363,aunt
train_landmark_files/62590/3693529168.parquet,62590,3693529168,blow
train_landmark_files/27610/3693561684.parquet,27610,3693561684,frenchfries
train_landmark_files/37055/3693562396.parquet,37055,3693562396,see
train_landmark_files/61333/3693575836.parquet,61333,3693575836,beside
train_landmark_files/22343/3693729535.parquet,22343,3693729535,mouth
train_landmark_files/34503/3693746199.parquet,34503,3693746199,cereal
train_landmark_files/34503/3693761799.parquet,34503,3693761799,why
train_landmark_files/16069/3693784982.parquet,16069,3693784982,bath
train_landmark_files/29302/3693792508.parquet,29302,3693792508,child
train_landmark_files/4718/3693816585.parquet,4718,3693816585,dry
train_landmark_files/61333/3693828460.parquet,61333,3693828460,hair
train_landmark_files/26734/369386466.parquet,26734,369386466,book
train_landmark_files/37779/3693912230.parquet,37779,3693912230,backyard
train_landmark_files/2044/3693946070.parquet,2044,3693946070,mad
train_landmark_files/53618/3693966664.parquet,53618,3693966664,stairs
train_landmark_files/28656/3694026887.parquet,28656,3694026887,for
train_landmark_files/34503/3694037389.parquet,34503,3694037389,empty
train_landmark_files/49445/3694059200.parquet,49445,3694059200,see
train_landmark_files/18796/3694076573.parquet,18796,3694076573,grandma
train_landmark_files/28656/3694079816.parquet,28656,3694079816,later
train_landmark_files/62590/369414893.parquet,62590,369414893,touch
train_landmark_files/26734/3694180920.parquet,26734,3694180920,haveto
train_landmark_files/16069/3694213474.parquet,16069,3694213474,for
train_landmark_files/53618/369428241.parquet,53618,369428241,nuts
train_landmark_files/2044/369434661.parquet,2044,369434661,moon
train_landmark_files/53618/3694350285.parquet,53618,3694350285,quiet
train_landmark_files/29302/3694392017.parquet,29302,3694392017,potty
train_landmark_files/61333/3694405150.parquet,61333,3694405150,finish
train_landmark_files/16069/3694454159.parquet,16069,3694454159,yes
train_landmark_files/27610/3694474374.parquet,27610,3694474374,tooth
train_landmark_files/29302/3694560102.parquet,29302,3694560102,drop
train_landmark_files/36257/3694603695.parquet,36257,3694603695,wake
train_landmark_files/30680/3694619198.parquet,30680,3694619198,dad
train_landmark_files/28656/369466734.parquet,28656,369466734,not
train_landmark_files/61333/3694772715.parquet,61333,3694772715,morning
train_landmark_files/49445/369479925.parquet,49445,369479925,pen
train_landmark_files/37055/3694847399.parquet,37055,3694847399,uncle
train_landmark_files/29302/3694894905.parquet,29302,3694894905,brown
train_landmark_files/32319/3694913398.parquet,32319,3694913398,kitty
train_landmark_files/32319/3694931917.parquet,32319,3694931917,empty
train_landmark_files/26734/3694950766.parquet,26734,3694950766,like
train_landmark_files/22343/3694957024.parquet,22343,3694957024,stay
train_landmark_files/34503/3694966998.parquet,34503,3694966998,dirty
train_landmark_files/53618/3694989610.parquet,53618,3694989610,tiger
train_landmark_files/16069/3695002084.parquet,16069,3695002084,underwear
train_landmark_files/28656/3695008861.parquet,28656,3695008861,bee
train_landmark_files/4718/3695011141.parquet,4718,3695011141,brown
train_landmark_files/18796/3695058702.parquet,18796,3695058702,drink
train_landmark_files/16069/3695111348.parquet,16069,3695111348,touch
train_landmark_files/18796/3695178707.parquet,18796,3695178707,gift
train_landmark_files/55372/3695185105.parquet,55372,3695185105,clown
train_landmark_files/2044/3695201051.parquet,2044,3695201051,orange
train_landmark_files/30680/3695267094.parquet,30680,3695267094,toy
train_landmark_files/18796/3695317072.parquet,18796,3695317072,zebra
train_landmark_files/49445/3695337045.parquet,49445,3695337045,hear
train_landmark_files/29302/3695404098.parquet,29302,3695404098,refrigerator
train_landmark_files/18796/3695438013.parquet,18796,3695438013,arm
train_landmark_files/29302/3695453605.parquet,29302,3695453605,drawer
train_landmark_files/25571/369549058.parquet,25571,369549058,zipper
train_landmark_files/37779/3695546146.parquet,37779,3695546146,girl
train_landmark_files/16069/3695581578.parquet,16069,3695581578,garbage
train_landmark_files/37779/3695610162.parquet,37779,3695610162,after
train_landmark_files/18796/3695648752.parquet,18796,3695648752,yesterday
train_landmark_files/16069/3695699440.parquet,16069,3695699440,fireman
train_landmark_files/22343/3695741869.parquet,22343,3695741869,look
train_landmark_files/37055/3695772118.parquet,37055,3695772118,mouse
train_landmark_files/18796/3695778214.parquet,18796,3695778214,person
train_landmark_files/4718/3695784430.parquet,4718,3695784430,alligator
train_landmark_files/29302/3695870143.parquet,29302,3695870143,napkin
train_landmark_files/25571/3695912261.parquet,25571,3695912261,nose
train_landmark_files/18796/3695928284.parquet,18796,3695928284,store
train_landmark_files/49445/3695944757.parquet,49445,3695944757,stairs
train_landmark_files/49445/3695974603.parquet,49445,3695974603,vacuum
train_landmark_files/32319/369600873.parquet,32319,369600873,goose
